"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD"
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-05-15",,,"0.01",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-05-16",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-05-17",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-05-18",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-05-19",,,"0.04",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-05-20",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-05-21",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-05-22",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-05-23",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-05-24",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-05-25",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-05-26",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-05-27",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-05-28",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-05-29",,,"0.00",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-05-30",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-05-31",,,"0.33",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-06-01",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-06-02",,,"0.84",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-06-03",,,"0.26",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-06-04",,,"0.85",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-06-05",,,"0.06",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-06-06",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-06-07",,,"0.02",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-06-08",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-06-09",,,"0.24",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-06-10",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-06-11",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-06-12",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-06-13",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-06-14",,,"0.02",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-06-15",,,"1.42",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-06-16",,,"1.88",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-06-17",,,"0.29",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-06-18",,,"0.07",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-06-19",,,"0.00",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-06-20",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-06-21",,,"0.33",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-06-22",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-06-23",,,"1.08",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-06-24",,,"0.02",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-06-25",,,"1.19",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-06-26",,,"0.55",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-06-27",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-06-28",,,"0.03",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-06-29",,,"0.58",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-06-30",,,"0.76",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-07-01",,,"2.13",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-07-02",,,"0.24",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-07-03",,,"0.09",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-07-04",,,"0.00",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-07-05",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-07-06",,,"0.53",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-07-07",,,"0.65",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-07-08",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-07-09",,,"0.24",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-07-10",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-07-11",,,"0.05",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-07-12",,,"0.26",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-07-13",,,"1.24",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-07-14",,,"0.98",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-07-15",,,"0.12",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-07-16",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-07-17",,,"0.19",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-07-18",,,"0.03",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-07-19",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-07-20",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-07-21",,,"0.69",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-07-22",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-07-23",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-07-24",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-07-25",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-07-26",,,"0.05",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-07-27",,,"0.36",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-07-28",,,"0.01",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-07-29",,,"0.24",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-07-30",,,"0.09",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-07-31",,,"0.00",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-08-01",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-08-02",,,"0.03",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-08-03",,,"2.06",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-08-04",,,"1.77",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-08-05",,,"0.75",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-08-09","    4","0.18",,,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-08-10",,,"0.05",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-08-11",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-08-12",,,"0.14",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-08-13",,,"1.03",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-08-14",,,"0.17",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-08-15",,,"0.42",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-08-17","    2","0.22",,,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-08-19",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-08-20",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-08-21",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-08-23",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-08-24",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-08-25",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-08-26",,,"0.26",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-08-27",,,"0.77",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-08-28",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-08-29",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-08-30",,,"0.02",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-08-31",,,"0.52",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-09-01",,,"1.17",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-09-02",,,"0.01",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-09-03",,,"0.35",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-09-04",,,"1.21",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-09-05",,,"0.02",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-09-06",,,"0.47",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-09-07",,,"0.14",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-09-08",,,"0.14",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-09-09",,,"0.02",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-09-10",,,"0.74",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-09-11",,,"0.03",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-09-13",,,"0.09",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-09-14",,,"0.08",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-09-15",,,"0.57",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-09-16",,,"0.02",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-09-17",,,"0.04",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-09-18",,,"0.03",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-09-19",,,"0.14",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-09-20",,,"0.03",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-09-21",,,"0.25",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-09-23","    2","1.62",,,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-09-24",,,"0.12",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-09-25",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-09-26",,,"1.03",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-09-27",,,"0.02",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-09-28",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-09-29",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-09-30",,,"0.01",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-10-01",,,"0.51",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-10-02",,,"0.00",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-10-03",,,"0.20",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-10-04",,,"0.02",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-10-05",,,"0.00",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-10-06",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-10-07",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-10-08",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-10-09",,,"1.44",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-10-10",,,"0.02",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-10-11",,,"0.02",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-10-12",,,"1.13",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-10-13",,,"0.03",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-10-14",,,"0.01",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-10-15",,,"0.04",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-10-16",,,"0.02",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-10-17",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-10-18",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-10-19",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-10-20",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-10-21",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-10-22",,,"0.01",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-10-24",,,"1.60",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-10-25",,,"0.04",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-10-26",,,"0.30",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-10-27",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-10-28",,,"0.00",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-10-29",,,"0.37",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-10-30",,,"0.02",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-10-31",,,"0.02",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-11-01",,,"0.01",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-11-02",,,"0.03",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-11-03",,,"0.14",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-11-04",,,"0.01",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-11-05",,,"0.21",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-11-06",,,"3.02",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-11-07",,,"0.02",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-11-08",,,"0.00",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-11-09",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-11-10",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-11-11",,,"0.04",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-11-12",,,"0.02",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-11-13",,,"0.02",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-11-14",,,"0.00",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-11-15",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-11-16",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-11-17",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-11-18",,,"0.00",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-11-19",,,"0.94",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-11-20",,,"0.33",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-11-21",,,"1.70",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-11-22",,,"0.31",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-11-23",,,"0.18",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-11-24",,,"0.00",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-11-25",,,"0.01",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-11-26",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-11-27",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-11-28",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-11-29",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-11-30",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-12-01",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-12-02",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-12-03",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-12-04",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-12-05",,,"0.00",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-12-06",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-12-07",,,"0.62",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-12-08",,,"0.02",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-12-09",,,"0.00",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-12-10",,,"0.00",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-12-11",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-12-12",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-12-13",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-12-14",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-12-15",,,"0.03",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-12-16",,,"0.30",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-12-17",,,"0.02",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-12-18",,,"0.00",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-12-19",,,"0.19",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-12-20",,,"0.04",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-12-21",,,"0.01",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-12-22",,,"0.04",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-12-23",,,"0.01",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-12-24",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-12-25",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-12-26",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-12-27",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-12-28",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-12-29",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-12-30",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2021-12-31",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2022-01-01",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2022-01-02",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2022-01-03",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2022-01-04",,,"0.02",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2022-01-05",,,"0.01",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2022-01-06",,,"0.02",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2022-01-07",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2022-01-08",,,"0.01",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2022-01-09",,,"0.38",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2022-01-10",,,"0.06",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2022-01-11",,,"0.01",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2022-01-12",,,"0.04",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2022-01-13",,,"0.00",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2022-01-14",,,"0.01",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2022-01-15",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2022-01-16",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2022-01-17",,,"0.26",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2022-01-18",,,"0.00",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2022-01-19",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2022-01-20",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2022-01-21",,,"2.64",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2022-01-22",,,"0.02",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2022-01-23",,,"0.03",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2022-01-24",,,"0.01",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2022-01-25",,,"0.00",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2022-01-26",,,"0.00",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2022-01-27",,,"0.03",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2022-01-28",,,"0.00",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2022-01-29",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2022-01-30",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2022-01-31",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2022-02-01",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2022-02-02",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2022-02-03",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2022-02-04",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2022-02-05",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2022-02-06",,,"0.15",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2022-02-07",,,"0.01",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2022-02-08",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2022-02-09",,,"0.09",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2022-02-10",,,"0.22",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2022-02-11",,,"0.01",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2022-02-12",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2022-02-13",,,"0.04",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2022-02-14",,,"0.97",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2022-02-15",,,"0.01",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2022-02-16",,,"0.00",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2022-02-17",,,"0.16",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2022-02-18",,,"0.02",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2022-02-19",,,"0.01",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2022-02-20",,,"0.10",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2022-02-21",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2022-02-22",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2022-02-23",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2022-02-24",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2022-02-25",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2022-02-26",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2022-02-28",,,"1.50",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2022-03-01",,,"0.01",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2022-03-02",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2022-03-03",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2022-03-04",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2022-03-05",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2022-03-06",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2022-03-07",,,"0.01",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2022-03-08",,,"0.03",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2022-03-09",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2022-03-10",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2022-03-11",,,"0.03",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2022-03-12",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2022-03-13",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2022-03-14",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2022-03-15",,,"0.01",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2022-03-16",,,"0.13",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2022-03-17",,,"0.45",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2022-03-18",,,"0.02",,
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2022-03-19",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2022-03-20",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2022-03-21",,,"0.00","0.0",
"US1FLBW0155","COOPER CITY 1.3 NE, FL US","2022-03-22",,,"0.00","0.0",
